0.00034332219038522805, -1.9980029048656363
0.0008174148360394788, -2.662037037037031
0.0012332855778414524, -3.017769607843128
0.002148201209805795, -3.610657225853295
0.0026389286851321242, -5.128449527959326
0.0029383556192295454, -6.456517792302094
0.0038116841770136902, -9.855740135560389
0.0042691419929958615, -12.1482389251997
0.0047404621670380995, -15.310306221253924
0.0053781306378011245, -20.369613894940677
0.0058494508118433625, -24.480301379811173
0.006639605221267112, -34.91512345679011
0.007291136050090205, -45.03373880416363
0.007651557359651916, -51.67408012587751
0.008150602249814284, -60.527868554829325
0.008538748275496126, -68.27493343016218
0.008843720152817574, -74.12475792786249
0.009398214475220205, -84.24337327523601
0.009841809933142312, -91.26316267247638
0.010299267749124482, -97.04974582425561
0.01098961318051576, -102.45688090050834
0.011463705826170009, -103.53198378116679
0.011962750716332378, -103.69008714596947
0.012461795606494746, -102.74146695715322
0.013044014645017511, -100.52801984991524
0.01366782075772047, -97.42919389978212
0.014083691499522443, -94.36198862260952
0.014732449856733526, -90.21968046477849
0.01574717446673034, -82.15640885984021
0.016121458134352118, -79.02596223674654
0.016911612543775868, -74.09313725490195
0.01745224450811843, -70.80458726700554
0.017992876472461, -67.48441660614861
0.01840874721426297, -64.51207334785765
0.018866205030245144, -61.47648874364559
0.019781120662209488, -55.942870975550704
0.020280165552371856, -53.01795872670054
0.021286572747532633, -48.57525417574436
0.02177730022285896, -46.693824134592106
0.02210999681630054, -45.34994553376906
0.02299996020375676, -41.745188816267245
0.02352395733842725, -40.52779290728637
0.02381506685768863, -38.70960421205518
0.024688395415472776, -36.49615710481723
0.025145853231454948, -35.294571532316624
0.02547854982489653, -33.49219317356571
0.026185530085959884, -32.464521302348096
0.026767749124482647, -30.72538428951826
0.02705885864374403, -29.697712418300647
0.027840695638331737, -28.274782135076244
0.02834805794333015, -26.85185185185184
0.028847102833492514, -25.903231663035577
0.029337830308818844, -24.76488743645605
0.02972043139127666, -24.00599128540304
