VARIABLES="time""xi""dxi""ddxi""phi""dphi""ddphi"
ZONE T="TH T1-94_A100 agua_new"
 1.580000e-01 -8.337344e-04 -3.626000e-02 -8.060348e-01 0 8.522434e-28 2.952258e-24
 1.590000e-01 -8.672665e-04 -3.706678e-02 -8.075259e-01 0 -3.180616e-27 -1.101798e-23
 1.600000e-01 -9.016209e-04 -3.787630e-02 -8.115064e-01 0 1.187022e-26 4.111965e-23
 1.610000e-01 -9.367977e-04 -3.868834e-02 -8.125737e-01 0 -4.430026e-26 -1.534606e-22
 1.620000e-01 -9.727967e-04 -3.950295e-02 -8.166421e-01 0 1.653308e-25 5.727228e-22
 1.630000e-01 -1.009709e-03 -4.032016e-02 -8.177798e-01 0 -6.170230e-25 -2.137431e-21
 1.640000e-01 -1.047445e-03 -4.113979e-02 -8.214810e-01 0 2.302761e-24 7.976999e-21
 1.650000e-01 -1.086093e-03 -4.195946e-02 -8.178574e-01 0 -8.594022e-24 -2.977057e-20
 1.660000e-01 -1.125656e-03 -4.277963e-02 -8.224916e-01 0 3.207333e-23 1.111053e-19
 1.670000e-01 -1.166223e-03 -4.360083e-02 -8.198973e-01 0 -1.196993e-22 -4.146505e-19
 1.680000e-01 -1.207704e-03 -4.442360e-02 -8.256401e-01 0 4.467238e-22 1.547497e-18
 1.690000e-01 -1.250190e-03 -4.524829e-02 -8.237419e-01 0 -1.667196e-21 -5.775337e-18
 1.700000e-01 -1.293590e-03 -4.607295e-02 -8.255920e-01 0 6.222060e-21 2.155385e-17
 1.710000e-01 -1.337995e-03 -4.689887e-02 -8.262488e-01 0 -2.322105e-20 -8.044006e-17
 1.720000e-01 -1.383405e-03 -4.772596e-02 -8.279316e-01 0 8.666212e-20 3.002064e-16
 1.730000e-01 -1.429729e-03 -4.855636e-02 -8.328641e-01 0 -3.234274e-19 -1.120386e-15
 1.740000e-01 -1.477058e-03 -4.938776e-02 -8.299292e-01 0 1.207048e-18 4.181336e-15
 1.750000e-01 -1.525391e-03 -5.021801e-02 -8.305771e-01 0 -4.504763e-18 -1.560496e-14
 1.760000e-01 -1.574730e-03 -5.104876e-02 -8.309204e-01 0 1.681200e-17 5.823849e-14
 1.770000e-01 -1.625165e-03 -5.188175e-02 -8.350574e-01 0 -6.274326e-17 -2.173490e-13
 1.780000e-01 -1.676606e-03 -5.271760e-02 -8.366455e-01 0 2.341610e-16 8.111576e-13
 1.790000e-01 -1.729142e-03 -5.355516e-02 -8.384766e-01 0 -8.739008e-16 -3.027281e-12
 1.800000e-01 -1.782775e-03 -5.439534e-02 -8.418824e-01 0 3.261442e-15 1.129797e-11
 1.810000e-01 -1.837505e-03 -5.523874e-02 -8.449077e-01 0 -1.217187e-14 -4.216459e-11
 1.820000e-01 -1.893331e-03 -5.608513e-02 -8.478802e-01 0 4.542603e-14 1.573604e-10
 1.830000e-01 -1.950253e-03 -5.693479e-02 -8.514426e-01 0 -1.695323e-13 -5.872770e-10
 1.840000e-01 -2.008181e-03 -5.778686e-02 -8.527001e-01 0 6.327030e-13 2.191747e-09
 1.850000e-01 -2.067204e-03 -5.864143e-02 -8.564274e-01 0 -2.361280e-12 -8.179713e-09
 1.860000e-01 -2.127233e-03 -5.949901e-02 -8.587388e-01 0 8.812416e-12 3.052710e-08
 1.870000e-01 -2.188267e-03 -6.036050e-02 -8.642453e-01 0 -3.288838e-11 -1.139287e-07
 1.880000e-01 -2.250398e-03 -6.122490e-02 -8.645471e-01 0 1.227411e-10 4.251877e-07
 1.890000e-01 -2.313624e-03 -6.209225e-02 -8.701522e-01 0 -4.580761e-10 -1.586822e-06
 1.900000e-01 -2.377948e-03 -6.296336e-02 -8.720680e-01 0 1.709563e-09 5.922101e-06
 1.910000e-01 -2.443276e-03 -6.383803e-02 -8.772793e-01 0 -6.380177e-09 -2.210158e-05
 1.920000e-01 -2.509700e-03 -6.471625e-02 -8.791577e-01 0 2.381114e-08 8.248422e-05
 1.930000e-01 -2.577130e-03 -6.559828e-02 -8.849115e-01 0 -8.886440e-08 -3.078353e-04
 1.940000e-01 -2.645565e-03 -6.648307e-02 -8.846555e-01 0 3.316465e-07 1.148857e-03
 1.950000e-01 -2.714913e-03 -6.737152e-02 -8.922453e-01 0 -1.237721e-06 -4.287593e-03
 1.960000e-01 -2.785267e-03 -6.826411e-02 -8.929407e-01 0 4.619239e-06 1.600151e-02
 1.970000e-01 -2.856443e-03 -6.915803e-02 -8.948889e-01 0 -1.723924e-05 -5.971846e-02
 1.980000e-01 -2.928441e-03 -7.005483e-02 -8.987188e-01 0 6.433770e-05 2.228723e-01
 1.990000e-01 -3.001261e-03 -7.095415e-02 -8.999297e-01 0 -2.401116e-04 -8.317709e-01
 2.000000e-01 -3.074904e-03 -7.185591e-02 -9.035758e-01 0 8.961086e-04 3.104211e+00
