# Hu 2010 ... H=2L, H=? ... exp. 1
0.0174743	0.00066771
0.134563	0.0483237
0.215149	0.0792226
0.297567	0.146638
0.381816	0.205627
0.464234	0.28147
0.546651	0.334841
0.629069	0.413492
0.711486	0.486526
0.793904	0.562369
0.876322	0.655065
0.958739	0.747762
1.04116	0.83765
1.12357	0.933155
1.20782	1.02866
1.29024	1.10731
1.37266	1.20001
1.45508	1.30956
1.53749	1.43596
