# 2.5% percentile level
0.00028592	-0.00646769
0.000571839	-0.0076546
0.000857759	-0.00886164
0.00114368	-0.0076546
0.0014296	-0.00764455
0.00171552	-0.00683986
0.00200144	-0.00643751
0.00228736	-0.00646769
0.00257328	-0.00685997
0.0028592	-0.00684992
0.00314512	-0.00684992
0.00343103	-0.0072422
0.00371695	-0.00688009
0.00400287	-0.00764455
0.00428879	-0.00805695
0.00457471	-0.0076546
0.00486063	-0.00731261
0.00514655	-0.00649786
0.00543247	-0.00806701
0.00571839	-0.00808713
0.00600431	-0.00885158
0.00629023	-0.00925392
0.00657615	-0.00885158
0.00686207	-0.00929416
0.00714799	-0.0088717
0.00743391	-0.0088717
0.00771983	-0.00846935
0.00800575	-0.00847941
0.00829167	-0.00967639
0.00857759	-0.0100687
0.00886351	-0.00968645
0.00914943	-0.00967639
0.00943535	-0.010461
0.00972127	-0.00968645
0.0100072	-0.0104711
0.0102931	-0.00929416
0.010579	-0.0104811
0.0108649	-0.00927404
0.0111509	-0.00926398
0.0114368	-0.00926398
0.0117227	-0.00927404
0.0120086	-0.00925392
0.0122945	-0.0100888
0.0125805	-0.0104711
0.0128664	-0.00966633
0.0131523	-0.00966633
0.0134382	-0.0108935
0.0137241	-0.0104811
0.0140101	-0.0108835
0.014296	-0.0096965
0.0145819	-0.00967639
0.0148678	-0.010461
0.0151537	-0.0104711
0.0154397	-0.0100586
0.0157256	-0.00966633
0.0160115	-0.0100687
0.0162974	-0.010461
0.0165833	-0.0108734
0.0168693	-0.0104711
0.0171552	-0.0104912
0.0174411	-0.0104811
0.017727	-0.0104711
0.0180129	-0.0108633
0.0182989	-0.0108633
0.0185848	-0.0116881
0.0188707	-0.0116881
0.0191566	-0.0112858
0.0194425	-0.0120704
0.0197285	-0.0116881
0.0200144	-0.0117183
0.0203003	-0.0117083
0.0205862	-0.0113361
0.0208721	-0.0117384
0.021158	-0.0117284
0.021444	-0.0125331
0.0217299	-0.0136999
0.0220158	-0.0136797
0.0223017	-0.0125129
0.0225876	-0.0109539
0.0228736	-0.011316
0.0231595	-0.0109237
0.0234454	-0.0101291
0.0237313	-0.00972668
0.0240172	-0.00932434
0.0243032	-0.00894211
0.0245891	-0.00890187
0.024875	-0.0092841
0.0251609	-0.00810724
0.0254468	-0.00889182
0.0257328	-0.00889182
0.0260187	-0.00965627
0.0263046	-0.00926398
0.0265905	-0.00846935
0.0268764	-0.0076546
0.0271624	-0.00846935
0.0274483	-0.00885158
0.0277342	-0.00844924
0.0280201	-0.00767472
0.028306	-0.0076546
0.028592	-0.00728244
0.0288779	-0.00806701
0.0291638	-0.00886164
0.0294497	-0.00846935
0.0297356	-0.00925392
0.0300216	-0.00967639
0.0303075	-0.00926398
0.0305934	-0.010461
0.0308793	-0.0104811
0.0311652	-0.0109036
0.0314512	-0.0113059
0.0317371	-0.0112858
0.032023	-0.0108935
0.0323089	-0.0112858
0.0325948	-0.0116881
0.0328808	-0.0120704
0.0331667	-0.0116881
0.0334526	-0.0104912
0.0337385	-0.0100989
0.0340244	-0.00965627
0.0343103	-0.0092841
0.0345963	-0.00807707
0.0348822	-0.00810724
0.0351681	-0.00966633
0.035454	-0.00965627
0.0357399	-0.00966633
0.0360259	-0.0100586
0.0363118	-0.00927404
0.0365977	-0.00889182
0.0368836	-0.00851965
0.0371695	-0.00850959
0.0374555	-0.00774513
0.0377414	-0.00780549
