# Dressler 1954 ... H=0.110m
1.92084	2.15224
1.92612	2.16103
1.9314	2.16985
1.93668	2.17868
1.94195	2.18754
1.94723	2.19642
1.95251	2.20532
1.95778	2.21426
1.96306	2.22324
1.96834	2.23227
1.97361	2.24134
1.97889	2.25045
1.98417	2.2596
1.98945	2.26878
1.99472	2.27797
2	2.28715
2.00528	2.29633
2.01055	2.30548
2.01583	2.31456
2.02111	2.32358
2.02639	2.33257
2.03166	2.34155
2.03694	2.3506
2.04222	2.35972
2.04749	2.36892
2.05277	2.37824
2.05805	2.38767
2.06332	2.39721
2.0686	2.40685
2.07388	2.41659
2.07916	2.42638
2.08443	2.43621
2.08971	2.44605
2.10026	2.46582
2.10554	2.47575
2.11609	2.49569
2.12137	2.5057
2.13193	2.52577
2.1372	2.53574
2.14248	2.54562
2.14776	2.55537
2.15303	2.56497
2.15831	2.57447
2.16359	2.58392
2.16887	2.59334
2.17414	2.60272
2.17942	2.61206
2.1847	2.62134
2.18997	2.6307
2.19525	2.63989
2.20053	2.649
2.2058	2.65804
2.21108	2.66704
2.21636	2.676
2.22164	2.68493
2.22691	2.69387
2.23219	2.7028
2.23747	2.71173
2.24274	2.72064
2.24802	2.7295
2.2533	2.73831
2.25858	2.7471
2.26385	2.75587
2.26913	2.76465
2.27441	2.77344
2.27968	2.78228
2.28496	2.79121
2.29024	2.80014
2.29551	2.80912
2.30079	2.81815
2.30607	2.82723
2.31135	2.83635
2.31662	2.84554
2.3219	2.85483
2.32718	2.86422
2.33245	2.8737
2.33773	2.88325
2.34828	2.90254
2.35356	2.91226
2.36412	2.93184
2.36939	2.94172
2.37995	2.96161
2.38522	2.97159
2.3905	2.98161
2.39578	2.99165
2.40106	3.00169
2.40633	3.0117
2.41161	3.02167
2.41689	3.03158
2.42216	3.04142
2.42744	3.05119
2.43272	3.06091
2.43799	3.07068
2.44327	3.0803
2.44855	3.08992
2.45383	3.09953
2.4591	3.10916
2.46438	3.11877
2.46966	3.12836
2.47493	3.13793
2.48021	3.14747
2.48549	3.15706
2.49077	3.16661
2.49604	3.17617
2.50132	3.18574
2.5066	3.19533
2.51187	3.2049
2.51715	3.21445
2.52243	3.22401
2.5277	3.23355
2.53298	3.24312
2.53826	3.25273
2.54881	3.27205
2.55409	3.28175
2.56464	3.3011
2.56992	3.31074
2.58047	3.32986
2.58575	3.33938
2.59631	3.35835
2.60158	3.36782
2.60686	3.37727
2.61214	3.3867
2.61741	3.39614
2.62269	3.40556
2.62797	3.41508
2.63325	3.42445
2.63852	3.4338
2.6438	3.4431
2.64908	3.45235
2.65435	3.46152
2.65963	3.47071
2.66491	3.47992
2.67018	3.48917
2.67546	3.49848
2.68074	3.50784
2.68602	3.51725
2.69129	3.5267
2.69657	3.53619
2.70185	3.5457
2.70712	3.55525
2.7124	3.56483
2.71768	3.57445
2.72296	3.58414
2.72823	3.59388
2.73351	3.60378
2.73879	3.61358
2.74406	3.62341
2.74934	3.63327
2.75462	3.64316
2.75989	3.65309
2.76517	3.66304
2.77045	3.67303
2.77573	3.68307
2.781	3.69317
2.78628	3.70333
2.79683	3.72377
2.80211	3.73402
2.81266	3.75452
2.81794	3.76474
2.82322	3.77495
2.8285	3.78514
2.83377	3.7953
2.83905	3.80546
2.84433	3.81561
2.8496	3.82574
2.85488	3.83584
2.86016	3.8459
2.86544	3.8559
2.87071	3.866
2.87599	3.87585
2.88127	3.88564
2.88654	3.89537
2.89182	3.90504
2.8971	3.91467
2.90237	3.92426
2.90765	3.93387
2.91293	3.9435
2.91821	3.95316
2.92348	3.96283
2.92876	3.97251
2.93404	3.98218
2.93931	3.99184
2.94459	4.00148
2.94987	4.01111
2.95515	4.02072
2.96042	4.03032
2.9657	4.03991
2.97098	4.04949
2.97625	4.05909
2.98153	4.0687
2.98681	4.07832
2.99208	4.08794
2.99736	4.09751
3.00264	4.10702
3.00792	4.11648
3.01319	4.1259
3.01847	4.13532
3.02375	4.14477
3.02902	4.15428
3.0343	4.16383
3.03958	4.17345
3.04485	4.18313
3.05013	4.19285
3.05541	4.20262
3.06069	4.21243
3.06596	4.22225
3.07652	4.24207
3.08179	4.25206
3.08707	4.26212
3.09235	4.27226
3.09763	4.28246
3.1029	4.29274
3.10818	4.30307
3.11346	4.31343
3.11873	4.32379
3.12401	4.33415
3.12929	4.34451
3.13456	4.35485
3.13984	4.36521
3.14512	4.37556
3.1504	4.38592
3.15567	4.39626
3.16095	4.40657
3.16623	4.41685
3.1715	4.42712
3.17678	4.43739
3.18206	4.44776
3.18734	4.45812
3.19261	4.46852
3.19789	4.47897
3.20317	4.48945
3.20844	4.50002
3.21372	4.51048
3.219	4.52093
3.22427	4.53135
3.22955	4.54174
3.23483	4.55212
3.24538	4.5728
3.25066	4.58311
3.26121	4.60365
3.26649	4.61391
3.27704	4.63432
3.28232	4.64446
3.29288	4.66458
3.29815	4.67454
3.30343	4.68443
3.30871	4.69426
3.31398	4.70406
3.31926	4.71383
3.32454	4.72366
3.32982	4.73335
3.33509	4.743
3.34037	4.7526
3.34565	4.76216
3.35092	4.77177
3.3562	4.78128
3.36148	4.7908
3.36675	4.80033
3.37203	4.80987
3.37731	4.81942
3.38259	4.82898
3.38786	4.83851
3.39314	4.848
3.39842	4.85747
3.40369	4.86693
3.40897	4.8764
3.41425	4.88586
3.41953	4.89534
3.4248	4.90482
3.43008	4.91431
3.43536	4.92382
3.44591	4.94284
3.45119	4.95235
