variables=t,acc,Vel,displ
zone
    0.112613E+01    0.343215E-03    0.999888E+00    0.210036E+01
    0.113514E+01    0.261346E-03    0.999891E+00    0.210937E+01
    0.114414E+01    0.198200E-03    0.999893E+00    0.211837E+01
    0.115315E+01    0.149702E-03    0.999895E+00    0.212738E+01
    0.116216E+01    0.112613E-03    0.999896E+00    0.213639E+01
    0.117117E+01    0.843701E-04    0.999897E+00    0.214540E+01
    0.118018E+01    0.629544E-04    0.999897E+00    0.215441E+01
    0.118919E+01    0.467844E-04    0.999898E+00    0.216341E+01
    0.119820E+01    0.346269E-04    0.999898E+00    0.217242E+01
    0.120721E+01    0.255248E-04    0.999898E+00    0.218143E+01
    0.121622E+01    0.187392E-04    0.999899E+00    0.219044E+01
    0.122523E+01    0.137017E-04    0.999899E+00    0.219945E+01
    0.123423E+01    0.997789E-05    0.999899E+00    0.220845E+01
    0.124324E+01    0.723667E-05    0.999899E+00    0.221746E+01
    0.125225E+01    0.522729E-05    0.999899E+00    0.222647E+01
    0.126126E+01    0.376055E-05    0.999899E+00    0.223548E+01
    0.127027E+01    0.269441E-05    0.999899E+00    0.224449E+01
    0.127928E+01    0.192271E-05    0.999899E+00    0.225349E+01
    0.128829E+01    0.136648E-05    0.999899E+00    0.226250E+01
    0.129730E+01    0.967226E-06    0.999899E+00    0.227151E+01
    0.130631E+01    0.681853E-06    0.999899E+00    0.228052E+01
    0.131532E+01    0.478732E-06    0.999899E+00    0.228953E+01
    0.132432E+01    0.334758E-06    0.999899E+00    0.229854E+01
    0.133333E+01    0.233135E-06    0.999899E+00    0.230754E+01
    0.134234E+01    0.161704E-06    0.999899E+00    0.231655E+01
    0.135135E+01    0.111705E-06    0.999899E+00    0.232556E+01
    0.136036E+01    0.768529E-07    0.999899E+00    0.233457E+01
    0.136937E+01    0.526608E-07    0.999899E+00    0.234358E+01
    0.137838E+01    0.359378E-07    0.999899E+00    0.235258E+01
    0.138739E+01    0.244260E-07    0.999899E+00    0.236159E+01
    0.139640E+01    0.165345E-07    0.999899E+00    0.237060E+01
    0.140541E+01    0.111473E-07    0.999899E+00    0.237961E+01
    0.141441E+01    0.748487E-08    0.999899E+00    0.238862E+01
    0.142342E+01    0.500535E-08    0.999899E+00    0.239762E+01
    0.143243E+01    0.333368E-08    0.999899E+00    0.240663E+01
    0.144144E+01    0.221132E-08    0.999899E+00    0.241564E+01
    0.145045E+01    0.146089E-08    0.999899E+00    0.242465E+01
    0.145946E+01    0.961211E-09    0.999899E+00    0.243366E+01
    0.146847E+01    0.629881E-09    0.999899E+00    0.244266E+01
    0.147748E+01    0.411090E-09    0.999899E+00    0.245167E+01
    0.148649E+01    0.267210E-09    0.999899E+00    0.246068E+01
    0.149550E+01    0.172983E-09    0.999899E+00    0.246969E+01
    0.150450E+01    0.111530E-09    0.999899E+00    0.247870E+01
    0.151351E+01    0.716177E-10    0.999899E+00    0.248771E+01
    0.152252E+01    0.458020E-10    0.999899E+00    0.249671E+01
    0.153153E+01    0.291735E-10    0.999899E+00    0.250572E+01
    0.154054E+01    0.185067E-10    0.999899E+00    0.251473E+01
    0.154955E+01    0.116925E-10    0.999899E+00    0.252374E+01
    0.155856E+01    0.735737E-11    0.999899E+00    0.253275E+01
    0.156757E+01    0.461079E-11    0.999899E+00    0.254175E+01
    0.157658E+01    0.287785E-11    0.999899E+00    0.255076E+01
    0.158559E+01    0.178894E-11    0.999899E+00    0.255977E+01
    0.159459E+01    0.110754E-11    0.999899E+00    0.256878E+01
    0.160360E+01    0.682913E-12    0.999899E+00    0.257779E+01
    0.161261E+01    0.419379E-12    0.999899E+00    0.258679E+01
    0.162162E+01    0.256499E-12    0.999899E+00    0.259580E+01
    0.163063E+01    0.156243E-12    0.999899E+00    0.260481E+01
    0.163964E+01    0.947886E-13    0.999899E+00    0.261382E+01
    0.164865E+01    0.572727E-13    0.999899E+00    0.262283E+01
    0.165766E+01    0.344649E-13    0.999899E+00    0.263184E+01
    0.166667E+01    0.206558E-13    0.999899E+00    0.264084E+01
    0.167568E+01    0.123296E-13    0.999899E+00    0.264985E+01
    0.168468E+01    0.732978E-14    0.999899E+00    0.265886E+01
    0.169369E+01    0.433980E-14    0.999899E+00    0.266787E+01
    0.170270E+01    0.255909E-14    0.999899E+00    0.267688E+01
    0.171171E+01    0.150294E-14    0.999899E+00    0.268588E+01
    0.172072E+01    0.879091E-15    0.999899E+00    0.269489E+01
    0.172973E+01    0.512107E-15    0.999899E+00    0.270390E+01
    0.173874E+01    0.297117E-15    0.999899E+00    0.271291E+01
    0.174775E+01    0.171686E-15    0.999899E+00    0.272192E+01
    0.175676E+01    0.988046E-16    0.999899E+00    0.273092E+01
    0.176577E+01    0.566312E-16    0.999899E+00    0.273993E+01
    0.177477E+01    0.323276E-16    0.999899E+00    0.274894E+01
    0.178378E+01    0.183794E-16    0.999899E+00    0.275795E+01
    0.179279E+01    0.104069E-16    0.999899E+00    0.276696E+01
    0.180180E+01    0.586884E-17    0.999899E+00    0.277596E+01
    0.181081E+01    0.329626E-17    0.999899E+00    0.278497E+01
    0.181982E+01    0.184386E-17    0.999899E+00    0.279398E+01
    0.182883E+01    0.102724E-17    0.999899E+00    0.280299E+01
    0.183784E+01    0.569968E-18    0.999899E+00    0.281200E+01
    0.184685E+01    0.314970E-18    0.999899E+00    0.282101E+01
    0.185586E+01    0.173351E-18    0.999899E+00    0.283001E+01
    0.186486E+01    0.950211E-19    0.999899E+00    0.283902E+01
    0.187387E+01    0.518740E-19    0.999899E+00    0.284803E+01
    0.188288E+01    0.282046E-19    0.999899E+00    0.285704E+01
    0.189189E+01    0.152731E-19    0.999899E+00    0.286605E+01
    0.190090E+01    0.823704E-20    0.999899E+00    0.287505E+01
    0.190991E+01    0.442435E-20    0.999899E+00    0.288406E+01
    0.191892E+01    0.236685E-20    0.999899E+00    0.289307E+01
    0.192793E+01    0.126104E-20    0.999899E+00    0.290208E+01
    0.193694E+01    0.669148E-21    0.999899E+00    0.291109E+01
    0.194595E+01    0.353633E-21    0.999899E+00    0.292009E+01
    0.195495E+01    0.186133E-21    0.999899E+00    0.292910E+01
    0.196396E+01    0.975727E-22    0.999899E+00    0.293811E+01
    0.197297E+01    0.509414E-22    0.999899E+00    0.294712E+01
    0.198198E+01    0.264882E-22    0.999899E+00    0.295613E+01
    0.199099E+01    0.137174E-22    0.999899E+00    0.296513E+01
    0.200000E+01    0.707510E-23    0.999899E+00    0.297414E+01
    0.200901E+01    0.363430E-23    0.999899E+00    0.298315E+01
    0.201802E+01    0.185934E-23    0.999899E+00    0.299216E+01
    0.202703E+01    0.947385E-24    0.999899E+00    0.300117E+01
    0.203604E+01    0.480771E-24    0.999899E+00    0.301018E+01
    0.204505E+01    0.242984E-24    0.999899E+00    0.301918E+01
    0.205405E+01    0.122311E-24    0.999899E+00    0.302819E+01
    0.206306E+01    0.613173E-25    0.999899E+00    0.303720E+01
    0.207207E+01    0.306158E-25    0.999899E+00    0.304621E+01
    0.208108E+01    0.152242E-25    0.999899E+00    0.305522E+01
    0.209009E+01    0.754002E-26    0.999899E+00    0.306422E+01
    0.209910E+01    0.371912E-26    0.999899E+00    0.307323E+01
    0.210811E+01    0.182706E-26    0.999899E+00    0.308224E+01
    0.211712E+01    0.893911E-27    0.999899E+00    0.309125E+01
    0.212613E+01    0.435596E-27    0.999899E+00    0.310026E+01
    0.213514E+01    0.211397E-27    0.999899E+00    0.310926E+01
    0.214414E+01    0.102178E-27    0.999899E+00    0.311827E+01
    0.215315E+01    0.491879E-28    0.999899E+00    0.312728E+01
    0.216216E+01    0.235826E-28    0.999899E+00    0.313629E+01
    0.217117E+01    0.112605E-28    0.999899E+00    0.314530E+01
    0.218018E+01    0.535518E-29    0.999899E+00    0.315430E+01
    0.218919E+01    0.253639E-29    0.999899E+00    0.316331E+01
    0.219820E+01    0.119644E-29    0.999899E+00    0.317232E+01
    0.220721E+01    0.562111E-30    0.999899E+00    0.318133E+01
    0.221622E+01    0.263012E-30    0.999899E+00    0.319034E+01
    0.222523E+01    0.122569E-30    0.999899E+00    0.319935E+01
    0.223423E+01    0.568865E-31    0.999899E+00    0.320835E+01
    0.224324E+01    0.262957E-31    0.999899E+00    0.321736E+01
    0.225225E+01    0.121058E-31    0.999899E+00    0.322637E+01
    0.226126E+01    0.555062E-32    0.999899E+00    0.323538E+01
    0.227027E+01    0.253467E-32    0.999899E+00    0.324439E+01
    0.227928E+01    0.115279E-32    0.999899E+00    0.325339E+01
    0.228829E+01    0.522163E-33    0.999899E+00    0.326240E+01
    0.229730E+01    0.235566E-33    0.999899E+00    0.327141E+01
    0.230631E+01    0.105838E-33    0.999899E+00    0.328042E+01
    0.231532E+01    0.473604E-34    0.999899E+00    0.328943E+01
    0.232432E+01    0.211070E-34    0.999899E+00    0.329843E+01
    0.233333E+01    0.936861E-35    0.999899E+00    0.330744E+01
    0.234234E+01    0.414147E-35    0.999899E+00    0.331645E+01
    0.235135E+01    0.182342E-35    0.999899E+00    0.332546E+01
    0.236036E+01    0.799541E-36    0.999899E+00    0.333447E+01
    0.236937E+01    0.349179E-36    0.999899E+00    0.334347E+01
    0.237838E+01    0.151871E-36    0.999899E+00    0.335248E+01
    0.238739E+01    0.657887E-37    0.999899E+00    0.336149E+01
    0.239640E+01    0.283834E-37    0.999899E+00    0.337050E+01
    0.240541E+01    0.121959E-37    0.999899E+00    0.337951E+01
    0.241441E+01    0.521905E-38    0.999899E+00    0.338852E+01
    0.242342E+01    0.222446E-38    0.999899E+00    0.339752E+01
    0.243243E+01    0.944236E-39    0.999899E+00    0.340653E+01
    0.244144E+01    0.399201E-39    0.999899E+00    0.341554E+01
    0.245045E+01    0.168082E-39    0.999899E+00    0.342455E+01
    0.245946E+01    0.704853E-40    0.999899E+00    0.343356E+01
    0.246847E+01    0.294385E-40    0.999899E+00    0.344256E+01
    0.247748E+01    0.122459E-40    0.999899E+00    0.345157E+01
    0.248649E+01    0.507130E-41    0.999899E+00    0.346058E+01
    0.249550E+01    0.209074E-41    0.999899E+00    0.346959E+01
    0.250450E+01    0.861799E-42    0.999899E+00    0.347860E+01
    0.251351E+01    0.351726E-42    0.999899E+00    0.348760E+01
    0.252252E+01    0.142932E-42    0.999899E+00    0.349661E+01
    0.253153E+01    0.588545E-43    0.999899E+00    0.350562E+01
    0.254054E+01    0.238221E-43    0.999899E+00    0.351463E+01
    0.254955E+01    0.840779E-44    0.999899E+00    0.352364E+01
    0.255856E+01    0.420390E-44    0.999899E+00    0.353265E+01
    0.256757E+01    0.000000E+00    0.999899E+00    0.354165E+01
    0.257658E+01    0.000000E+00    0.999899E+00    0.355066E+01
    0.258559E+01    0.000000E+00    0.999899E+00    0.355967E+01
    0.259459E+01    0.000000E+00    0.999899E+00    0.356868E+01
    0.260360E+01    0.000000E+00    0.999899E+00    0.357769E+01
    0.261261E+01    0.000000E+00    0.999899E+00    0.358669E+01
    0.262162E+01    0.000000E+00    0.999899E+00    0.359570E+01
    0.263063E+01    0.000000E+00    0.999899E+00    0.360471E+01
    0.263964E+01    0.000000E+00    0.999899E+00    0.361372E+01
    0.264865E+01    0.000000E+00    0.999899E+00    0.362273E+01
    0.265766E+01    0.000000E+00    0.999899E+00    0.363173E+01
    0.266667E+01    0.000000E+00    0.999899E+00    0.364074E+01
    0.267568E+01    0.000000E+00    0.999899E+00    0.364975E+01
    0.268468E+01    0.000000E+00    0.999899E+00    0.365876E+01
    0.269369E+01    0.000000E+00    0.999899E+00    0.366777E+01
    0.270270E+01    0.000000E+00    0.999899E+00    0.367677E+01
    0.271171E+01    0.000000E+00    0.999899E+00    0.368578E+01
    0.272072E+01    0.000000E+00    0.999899E+00    0.369479E+01
